reporting_month,account_id,account_status,plan_tier,mrr_amount,usage_flag
2024-08-01,A-c42f1f,active,Pro,539,true
2024-09-01,A-c42f1f,active,Pro,539,true
2024-10-01,A-c42f1f,active,Pro,539,true
2024-11-01,A-c42f1f,active,Pro,588,false
2024-12-01,A-c42f1f,active,Basic,152,false
2024-11-01,A-c43359,active,Basic,722,false
2024-12-01,A-c43359,active,Basic,722,true
2023-12-01,A-c45b23,active,Basic,152,true
2024-01-01,A-c45b23,active,Basic,152,true
2024-02-01,A-c45b23,active,Pro,343,true
2024-03-01,A-c45b23,active,Pro,343,true
2024-04-01,A-c45b23,active,Basic,228,true
2024-05-01,A-c45b23,active,Enterprise,1791,true
2024-06-01,A-c45b23,active,Enterprise,1791,true
2024-07-01,A-c45b23,active,Basic,95,true
2024-08-01,A-c45b23,active,Pro,95,true
2024-09-01,A-c45b23,trial,Pro,0,true
2024-10-01,A-c45b23,active,Basic,133,true
2024-11-01,A-c45b23,active,Pro,343,false
2024-12-01,A-c45b23,churned,Enterprise,5174,false
2023-04-01,A-c4ea60,active,Basic,912,true
2023-05-01,A-c4ea60,active,Basic,342,false
2023-06-01,A-c4ea60,active,Basic,342,true
2023-07-01,A-c4ea60,active,Basic,342,true
2023-08-01,A-c4ea60,active,Basic,342,true
2023-09-01,A-c4ea60,active,Basic,342,true
2023-10-01,A-c4ea60,active,Basic,342,true
2023-11-01,A-c4ea60,active,Basic,342,true
2023-12-01,A-c4ea60,active,Basic,342,true
2024-01-01,A-c4ea60,active,Basic,342,true
2024-02-01,A-c4ea60,active,Basic,342,true
2024-03-01,A-c4ea60,active,Basic,342,false
2024-04-01,A-c4ea60,active,Basic,342,true
2024-05-01,A-c4ea60,active,Basic,342,true
2024-06-01,A-c4ea60,active,Basic,342,false
2024-07-01,A-c4ea60,active,Enterprise,3582,true
2024-08-01,A-c4ea60,active,Enterprise,3582,true
2024-09-01,A-c4ea60,active,Pro,882,true
2024-10-01,A-c4ea60,active,Pro,882,true
2024-11-01,A-c4ea60,active,Enterprise,3582,true
2024-12-01,A-c4ea60,active,Enterprise,3582,true
2024-08-01,A-c58f49,active,Basic,1330,false
2024-09-01,A-c58f49,active,Enterprise,13930,true
2024-10-01,A-c58f49,active,Enterprise,13930,true
2024-11-01,A-c58f49,active,Enterprise,13930,false
2024-12-01,A-c58f49,active,Enterprise,13930,true
2023-06-01,A-c608c8,active,Enterprise,597,false
2023-07-01,A-c608c8,active,Enterprise,597,true
2023-08-01,A-c608c8,active,Enterprise,597,true
2023-09-01,A-c608c8,active,Enterprise,597,true
2023-10-01,A-c608c8,active,Enterprise,1194,true
2023-11-01,A-c608c8,active,Enterprise,1194,true
2023-12-01,A-c608c8,active,Pro,539,true
2024-01-01,A-c608c8,active,Pro,539,true
2024-02-01,A-c608c8,active,Pro,539,true
2024-03-01,A-c608c8,active,Pro,2842,true
2024-04-01,A-c608c8,active,Pro,2842,true
2024-05-01,A-c608c8,active,Pro,2842,true
2024-06-01,A-c608c8,active,Enterprise,2189,true
2024-07-01,A-c608c8,active,Enterprise,2189,true
2024-08-01,A-c608c8,active,Basic,95,false
2024-09-01,A-c608c8,active,Basic,95,true
2024-10-01,A-c608c8,active,Pro,1029,true
2024-11-01,A-c608c8,active,Pro,1029,true
2024-12-01,A-c608c8,active,Pro,1029,true
2023-11-01,A-c62e55,active,Pro,1666,true
2023-12-01,A-c62e55,active,Pro,1666,true
2024-01-01,A-c62e55,active,Basic,190,true
2024-02-01,A-c62e55,active,Pro,833,true
2024-03-01,A-c62e55,active,Pro,1176,true
2024-04-01,A-c62e55,active,Basic,152,false
2024-05-01,A-c62e55,active,Enterprise,2985,true
2024-06-01,A-c62e55,active,Enterprise,2985,false
2024-07-01,A-c62e55,active,Enterprise,2985,true
2024-08-01,A-c62e55,active,Enterprise,2985,true
2024-09-01,A-c62e55,active,Enterprise,2985,false
2024-10-01,A-c62e55,active,Enterprise,2985,true
2024-11-01,A-c62e55,active,Pro,1470,true
2024-12-01,A-c62e55,active,Pro,686,true
2024-11-01,A-c70870,active,Pro,589,true
2024-12-01,A-c70870,active,Pro,4606,true
2023-08-01,A-c7e58b,active,Basic,57,false
2023-09-01,A-c7e58b,active,Basic,57,true
2023-10-01,A-c7e58b,active,Basic,57,true
2023-11-01,A-c7e58b,active,Basic,57,true
2023-12-01,A-c7e58b,active,Enterprise,1393,true
2024-01-01,A-c7e58b,active,Enterprise,1393,true
2024-02-01,A-c7e58b,active,Enterprise,1393,false
2024-03-01,A-c7e58b,active,Enterprise,1393,true
2024-04-01,A-c7e58b,active,Enterprise,1990,true
2024-05-01,A-c7e58b,active,Enterprise,1990,true
2024-06-01,A-c7e58b,active,Enterprise,1990,true
2024-07-01,A-c7e58b,active,Basic,304,true
2024-08-01,A-c7e58b,active,Basic,304,true
2024-09-01,A-c7e58b,active,Pro,304,false
2024-10-01,A-c7e58b,active,Pro,304,false
2024-11-01,A-c7e58b,active,Pro,304,true
2024-12-01,A-c7e58b,active,Pro,304,false
2023-05-01,A-c7ffc2,active,Pro,6468,true
2023-06-01,A-c7ffc2,active,Pro,6468,false
2023-07-01,A-c7ffc2,active,Basic,570,true
2023-08-01,A-c7ffc2,active,Basic,1083,true
2023-09-01,A-c7ffc2,active,Basic,570,true
2023-10-01,A-c7ffc2,active,Basic,570,true
2023-11-01,A-c7ffc2,active,Enterprise,5970,false
2023-12-01,A-c7ffc2,active,Enterprise,5970,false
2024-01-01,A-c7ffc2,active,Enterprise,5970,true
2024-02-01,A-c7ffc2,active,Pro,1470,true
2024-03-01,A-c7ffc2,active,Enterprise,5970,true
2024-04-01,A-c7ffc2,active,Enterprise,5970,true
2024-05-01,A-c7ffc2,active,Enterprise,5970,true
2024-06-01,A-c7ffc2,active,Enterprise,5970,true
2024-07-01,A-c7ffc2,active,Enterprise,5970,true
2024-08-01,A-c7ffc2,active,Basic,570,true
2024-09-01,A-c7ffc2,active,Basic,570,true
2024-10-01,A-c7ffc2,active,Enterprise,5970,true
2024-11-01,A-c7ffc2,active,Enterprise,5970,true
2024-12-01,A-c7ffc2,active,Basic,931,true
2024-04-01,A-c9bb3e,active,Pro,6027,true
2024-05-01,A-c9bb3e,active,Pro,6027,true
2024-06-01,A-c9bb3e,active,Pro,245,true
2024-07-01,A-c9bb3e,active,Pro,245,false
2024-08-01,A-c9bb3e,active,Enterprise,2189,true
2024-09-01,A-c9bb3e,active,Pro,490,true
2024-10-01,A-c9bb3e,active,Enterprise,3582,true
2024-11-01,A-c9bb3e,active,Basic,190,true
2024-12-01,A-c9bb3e,active,Basic,190,false
2023-04-01,A-cab532,active,Enterprise,2189,true
2023-05-01,A-cab532,active,Enterprise,4975,true
2023-06-01,A-cab532,active,Enterprise,4975,true
2023-07-01,A-cab532,active,Enterprise,2189,true
2023-08-01,A-cab532,active,Enterprise,2189,true
2023-09-01,A-cab532,active,Enterprise,2189,true
2023-10-01,A-cab532,active,Enterprise,2189,true
2023-11-01,A-cab532,active,Pro,1519,true
2023-12-01,A-cab532,active,Pro,1519,true
2024-01-01,A-cab532,active,Pro,1519,true
2024-02-01,A-cab532,active,Enterprise,1519,true
2024-03-01,A-cab532,active,Pro,539,true
2024-04-01,A-cab532,active,Pro,539,true
2024-05-01,A-cab532,active,Basic,539,true
2024-06-01,A-cab532,active,Basic,539,true
2024-07-01,A-cab532,active,Pro,1127,true
2024-08-01,A-cab532,active,Pro,1127,true
2024-09-01,A-cab532,active,Pro,1127,true
2024-10-01,A-cab532,active,Enterprise,2189,true
2024-11-01,A-cab532,active,Pro,1029,true
2024-12-01,A-cab532,active,Pro,1715,true
2024-04-01,A-cb5333,active,Basic,836,true
2024-05-01,A-cb5333,trial,Pro,0,true
2024-06-01,A-cb5333,active,Basic,627,true
2024-07-01,A-cb5333,active,Basic,703,true
2024-08-01,A-cb5333,active,Basic,703,true
2024-09-01,A-cb5333,active,Enterprise,6567,true
2024-10-01,A-cb5333,active,Enterprise,6567,true
2024-11-01,A-cb5333,active,Enterprise,6567,true
2024-12-01,A-cb5333,active,Pro,1617,true
2023-04-01,A-cb6cc6,trial,Enterprise,0,false
2023-05-01,A-cb6cc6,trial,Enterprise,0,false
2023-06-01,A-cb6cc6,trial,Enterprise,0,false
2023-07-01,A-cb6cc6,trial,Enterprise,0,false
2023-08-01,A-cb6cc6,active,Basic,247,true
2023-09-01,A-cb6cc6,active,Basic,247,false
2023-10-01,A-cb6cc6,active,Basic,247,true
2023-11-01,A-cb6cc6,active,Basic,247,false
2023-12-01,A-cb6cc6,active,Basic,247,true
2024-01-01,A-cb6cc6,active,Basic,247,true
2024-02-01,A-cb6cc6,active,Basic,247,true
2024-03-01,A-cb6cc6,active,Pro,637,true
2024-04-01,A-cb6cc6,active,Pro,637,true
2024-05-01,A-cb6cc6,active,Enterprise,637,true
2024-06-01,A-cb6cc6,active,Enterprise,637,true
2024-07-01,A-cb6cc6,active,Enterprise,637,true
2024-08-01,A-cb6cc6,active,Enterprise,637,true
2024-09-01,A-cb6cc6,active,Basic,247,false
2024-10-01,A-cb6cc6,active,Pro,1225,true
2024-11-01,A-cb6cc6,active,Pro,1225,true
2024-12-01,A-cb6cc6,active,Pro,1225,true
2023-07-01,A-cbbe12,trial,Pro,0,true
2023-08-01,A-cbbe12,active,Pro,1960,true
2023-09-01,A-cbbe12,active,Pro,1960,true
2023-10-01,A-cbbe12,active,Pro,1960,true
2023-11-01,A-cbbe12,active,Pro,1960,true
2023-12-01,A-cbbe12,active,Pro,1960,false
2024-01-01,A-cbbe12,active,Pro,1960,false
2024-02-01,A-cbbe12,active,Pro,1960,false
2024-03-01,A-cbbe12,active,Pro,1960,true
2024-04-01,A-cbbe12,active,Pro,1960,true
2024-05-01,A-cbbe12,active,Basic,760,false
2024-06-01,A-cbbe12,active,Pro,2401,true
2024-07-01,A-cbbe12,active,Pro,2401,true
2024-08-01,A-cbbe12,active,Pro,2401,false
2024-09-01,A-cbbe12,active,Pro,2401,true
2024-10-01,A-cbbe12,active,Pro,2401,false
2024-11-01,A-cbbe12,active,Pro,2401,false
2024-12-01,A-cbbe12,active,Enterprise,7960,true
2024-11-01,A-cbd1a3,active,Pro,294,true
2024-12-01,A-cbd1a3,active,Basic,380,true
2024-05-01,A-cc102e,active,Basic,247,true
2024-06-01,A-cc102e,active,Basic,247,true
2024-07-01,A-cc102e,active,Basic,247,true
2024-08-01,A-cc102e,active,Basic,247,true
2024-09-01,A-cc102e,active,Enterprise,2587,true
2024-10-01,A-cc102e,active,Enterprise,2587,true
2024-11-01,A-cc102e,active,Enterprise,2985,true
2024-12-01,A-cc102e,active,Basic,247,true
2024-12-01,A-cc1d8d,active,Enterprise,1194,true
2024-06-01,A-cc8c8f,active,Enterprise,5572,true
2024-07-01,A-cc8c8f,active,Basic,437,true
2024-08-01,A-cc8c8f,active,Basic,437,true
2024-09-01,A-cc8c8f,active,Basic,437,false
2024-10-01,A-cc8c8f,active,Basic,437,false
2024-11-01,A-cc8c8f,active,Enterprise,4577,true
2024-12-01,A-cc8c8f,active,Basic,4577,false
2023-05-01,A-cc98bc,active,Enterprise,6368,false
2023-06-01,A-cc98bc,active,Pro,2793,true
2023-07-01,A-cc98bc,active,Enterprise,6368,true
2023-08-01,A-cc98bc,active,Enterprise,6368,false
2023-09-01,A-cc98bc,active,Enterprise,6368,true
2023-10-01,A-cc98bc,active,Basic,608,true
2023-11-01,A-cc98bc,active,Basic,608,true
2023-12-01,A-cc98bc,active,Basic,608,true
2024-01-01,A-cc98bc,active,Basic,608,true
2024-02-01,A-cc98bc,active,Basic,608,true
2024-03-01,A-cc98bc,active,Basic,608,true
2024-04-01,A-cc98bc,active,Basic,608,false
2024-05-01,A-cc98bc,active,Pro,2646,true
2024-06-01,A-cc98bc,active,Pro,2646,false
2024-07-01,A-cc98bc,active,Pro,1568,false
2024-08-01,A-cc98bc,active,Pro,1568,true
2024-09-01,A-cc98bc,active,Basic,1568,false
2024-10-01,A-cc98bc,active,Basic,1568,true
2024-11-01,A-cc98bc,active,Basic,1568,true
2024-12-01,A-cc98bc,active,Basic,1568,true
2023-11-01,A-ccabf0,active,Enterprise,11741,true
2023-12-01,A-ccabf0,active,Pro,1029,true
2024-01-01,A-ccabf0,active,Enterprise,2587,true
2024-02-01,A-ccabf0,active,Enterprise,2587,true
2024-03-01,A-ccabf0,active,Enterprise,2189,true
2024-04-01,A-ccabf0,active,Enterprise,2189,false
2024-05-01,A-ccabf0,active,Basic,323,true
2024-06-01,A-ccabf0,active,Basic,323,true
2024-07-01,A-ccabf0,active,Pro,98,true
2024-08-01,A-ccabf0,active,Pro,98,true
2024-09-01,A-ccabf0,active,Enterprise,199,true
2024-10-01,A-ccabf0,active,Basic,199,true
2024-11-01,A-ccabf0,churned,Basic,0,true
2024-12-01,A-ccabf0,churned,Basic,0,false
2024-02-01,A-ccb686,active,Pro,2548,true
2024-03-01,A-ccb686,active,Enterprise,2548,true
2024-04-01,A-ccb686,trial,Pro,0,true
2024-05-01,A-ccb686,active,Basic,190,true
2024-06-01,A-ccb686,active,Pro,931,true
2024-07-01,A-ccb686,active,Pro,931,true
2024-08-01,A-ccb686,active,Enterprise,10547,true
2024-09-01,A-ccb686,active,Enterprise,10547,true
2024-10-01,A-ccb686,active,Pro,1421,true
2024-11-01,A-ccb686,active,Pro,1421,true
2024-12-01,A-ccb686,active,Basic,209,true
2024-05-01,A-ccc747,trial,Enterprise,0,true
2024-06-01,A-ccc747,active,Pro,1813,true
2024-07-01,A-ccc747,active,Pro,784,true
2024-08-01,A-ccc747,active,Pro,784,true
2024-09-01,A-ccc747,active,Pro,784,false
2024-10-01,A-ccc747,active,Pro,1127,false
2024-11-01,A-ccc747,active,Basic,304,true
2024-12-01,A-ccc747,active,Basic,304,true
2024-07-01,A-cd458b,active,Enterprise,5174,true
2024-08-01,A-cd458b,active,Basic,190,true
2024-09-01,A-cd458b,active,Basic,513,true
2024-10-01,A-cd458b,active,Basic,494,true
2024-11-01,A-cd458b,active,Basic,494,true
2024-12-01,A-cd458b,active,Enterprise,1990,true
2023-12-01,A-cdf020,active,Pro,1519,true
2024-01-01,A-cdf020,active,Pro,2205,false
2024-02-01,A-cdf020,active,Pro,2205,true
2024-03-01,A-cdf020,active,Pro,2205,true
2024-04-01,A-cdf020,active,Basic,4577,true
2024-05-01,A-cdf020,active,Basic,4577,true
2024-06-01,A-cdf020,active,Basic,4577,true
2024-07-01,A-cdf020,active,Pro,1127,true
2024-08-01,A-cdf020,active,Pro,1127,true
2024-09-01,A-cdf020,active,Pro,1127,true
2024-10-01,A-cdf020,active,Pro,2156,true
2024-11-01,A-cdf020,active,Pro,2156,true
2024-12-01,A-cdf020,active,Pro,2156,false
2024-10-01,A-ce550d,active,Enterprise,6965,false
2024-11-01,A-ce550d,active,Pro,1715,true
2024-12-01,A-ce550d,active,Enterprise,21691,true
2023-08-01,A-ce66f8,active,Basic,551,false
2023-09-01,A-ce66f8,active,Basic,551,false
2023-10-01,A-ce66f8,active,Basic,551,true
2023-11-01,A-ce66f8,active,Basic,551,true
2023-12-01,A-ce66f8,active,Basic,551,true
2024-01-01,A-ce66f8,active,Basic,551,true
2024-02-01,A-ce66f8,active,Basic,551,true
2024-03-01,A-ce66f8,active,Basic,551,true
2024-04-01,A-ce66f8,active,Basic,551,true
2024-05-01,A-ce66f8,active,Basic,551,true
2024-06-01,A-ce66f8,active,Basic,551,true
2024-07-01,A-ce66f8,active,Pro,1421,true
2024-08-01,A-ce66f8,active,Pro,1421,false
2024-09-01,A-ce66f8,active,Pro,1421,true
2024-10-01,A-ce66f8,active,Pro,1421,true
2024-11-01,A-ce66f8,active,Pro,1421,true
2024-12-01,A-ce66f8,active,Pro,1421,true
2024-06-01,A-cea1f0,active,Basic,570,true
2024-07-01,A-cea1f0,active,Basic,570,true
2024-08-01,A-cea1f0,active,Pro,392,true
2024-09-01,A-cea1f0,active,Pro,392,true
2024-10-01,A-cea1f0,active,Basic,266,true
2024-11-01,A-cea1f0,active,Pro,266,true
2024-12-01,A-cea1f0,active,Enterprise,1592,true
2024-10-01,A-ced9aa,active,Enterprise,1194,true
2024-11-01,A-ced9aa,active,Pro,147,false
2024-12-01,A-ced9aa,active,Pro,147,true
2024-11-01,A-d26ab4,active,Basic,209,true
2024-12-01,A-d26ab4,active,Enterprise,6567,true
2024-07-01,A-d27f50,active,Enterprise,8756,false
2024-08-01,A-d27f50,active,Pro,2156,false
2024-09-01,A-d27f50,active,Pro,2156,true
2024-10-01,A-d27f50,active,Enterprise,8756,true
2024-11-01,A-d27f50,active,Enterprise,8756,true
2024-12-01,A-d27f50,churned,Basic,836,true
2024-10-01,A-d3c88e,active,Basic,784,false
2024-11-01,A-d3c88e,active,Enterprise,3184,true
2024-12-01,A-d3c88e,active,Enterprise,3184,true
2024-11-01,A-d40bf7,active,Basic,1121,true
2024-12-01,A-d40bf7,active,Basic,1121,false
2024-06-01,A-d42431,active,Basic,418,false
2024-07-01,A-d42431,active,Basic,1729,true
2024-08-01,A-d42431,active,Enterprise,4378,true
2024-09-01,A-d42431,active,Basic,418,true
2024-10-01,A-d42431,active,Basic,665,true
2024-11-01,A-d42431,active,Basic,418,true
2024-12-01,A-d42431,active,Enterprise,4378,true
2024-02-01,A-d49cc5,active,Basic,950,false
2024-03-01,A-d49cc5,active,Pro,2450,true
2024-04-01,A-d49cc5,active,Pro,2450,true
2024-05-01,A-d49cc5,active,Pro,2450,true
2024-06-01,A-d49cc5,active,Basic,950,true
2024-07-01,A-d49cc5,active,Basic,950,false
2024-08-01,A-d49cc5,active,Basic,950,true
2024-09-01,A-d49cc5,active,Basic,950,false
2024-10-01,A-d49cc5,active,Pro,3675,true
2024-11-01,A-d49cc5,active,Pro,3675,true
2024-12-01,A-d49cc5,active,Basic,950,true
2024-05-01,A-d4ac0e,active,Basic,342,true
2024-06-01,A-d4ac0e,active,Pro,882,true
2024-07-01,A-d4ac0e,active,Enterprise,3980,true
2024-08-01,A-d4ac0e,active,Pro,882,true
2024-09-01,A-d4ac0e,active,Basic,551,true
2024-10-01,A-d4ac0e,active,Basic,342,true
2024-11-01,A-d4ac0e,active,Pro,882,true
2024-12-01,A-d4ac0e,active,Pro,882,true
2024-10-01,A-d4e0d4,active,Enterprise,23283,false
2024-11-01,A-d4e0d4,active,Enterprise,23283,true
2024-12-01,A-d4e0d4,active,Enterprise,23283,true
2024-09-01,A-d535f6,active,Enterprise,2388,true
2024-10-01,A-d535f6,active,Basic,2388,true
2024-11-01,A-d535f6,active,Pro,588,false
2024-12-01,A-d535f6,active,Enterprise,2254,true
2023-06-01,A-d5a319,trial,Pro,0,false
2023-07-01,A-d5a319,trial,Pro,0,true
2023-08-01,A-d5a319,trial,Pro,0,true
2023-09-01,A-d5a319,active,Pro,735,true
2023-10-01,A-d5a319,active,Basic,735,true
2023-11-01,A-d5a319,active,Basic,304,true
2023-12-01,A-d5a319,active,Basic,323,true
2024-01-01,A-d5a319,active,Basic,285,true
2024-02-01,A-d5a319,active,Basic,285,true
2024-03-01,A-d5a319,active,Basic,285,false
2024-04-01,A-d5a319,active,Basic,285,true
2024-05-01,A-d5a319,active,Basic,285,true
2024-06-01,A-d5a319,active,Basic,285,true
2024-07-01,A-d5a319,active,Enterprise,2985,true
2024-08-01,A-d5a319,active,Pro,1176,true
2024-09-01,A-d5a319,active,Enterprise,6169,true
2024-10-01,A-d5a319,active,Enterprise,6169,true
2024-11-01,A-d5a319,active,Enterprise,2985,true
2024-12-01,A-d5a319,active,Enterprise,2985,true
2024-09-01,A-d62e02,active,Enterprise,1990,false
2024-10-01,A-d62e02,active,Enterprise,1194,true
2024-11-01,A-d62e02,active,Enterprise,3184,true
2024-12-01,A-d62e02,active,Enterprise,1194,true
2023-10-01,A-d77f4c,active,Basic,152,true
2023-11-01,A-d77f4c,active,Basic,152,true
2023-12-01,A-d77f4c,active,Basic,152,true
2024-01-01,A-d77f4c,active,Basic,152,true
2024-02-01,A-d77f4c,active,Pro,1421,true
2024-03-01,A-d77f4c,active,Pro,294,true
2024-04-01,A-d77f4c,active,Enterprise,18706,true
2024-05-01,A-d77f4c,active,Enterprise,2587,true
2024-06-01,A-d77f4c,active,Enterprise,2587,true
2024-07-01,A-d77f4c,active,Pro,343,true
2024-08-01,A-d77f4c,active,Enterprise,4378,true
2024-09-01,A-d77f4c,active,Enterprise,4378,true
2024-10-01,A-d77f4c,active,Basic,152,true
2024-11-01,A-d77f4c,active,Enterprise,5771,true
2024-12-01,A-d77f4c,churned,Pro,196,true
2023-02-01,A-d792a6,active,Basic,76,true
2023-03-01,A-d792a6,active,Pro,76,true
2023-04-01,A-d792a6,active,Enterprise,2388,true
2023-05-01,A-d792a6,active,Enterprise,1791,true
2023-06-01,A-d792a6,active,Enterprise,1791,true
2023-07-01,A-d792a6,active,Enterprise,1791,true
2023-08-01,A-d792a6,active,Basic,399,true
2023-09-01,A-d792a6,active,Basic,95,true
2023-10-01,A-d792a6,active,Enterprise,796,true
2023-11-01,A-d792a6,active,Enterprise,796,true
2023-12-01,A-d792a6,active,Enterprise,796,true
2024-01-01,A-d792a6,active,Pro,1764,true
2024-02-01,A-d792a6,active,Pro,1764,true
2024-03-01,A-d792a6,active,Pro,1764,true
2024-04-01,A-d792a6,active,Pro,196,true
2024-05-01,A-d792a6,active,Pro,196,true
2024-06-01,A-d792a6,active,Pro,196,true
2024-07-01,A-d792a6,active,Enterprise,796,true
2024-08-01,A-d792a6,active,Enterprise,796,true
2024-09-01,A-d792a6,active,Enterprise,796,true
2024-10-01,A-d792a6,active,Enterprise,12935,true
2024-11-01,A-d792a6,active,Enterprise,12935,true
2024-12-01,A-d792a6,active,Enterprise,12935,true
2024-07-01,A-d82ef9,active,Pro,2842,true
2024-08-01,A-d82ef9,active,Pro,5174,true
2024-09-01,A-d82ef9,active,Pro,1274,true
2024-10-01,A-d82ef9,active,Basic,494,false
2024-11-01,A-d82ef9,active,Basic,494,true
2024-12-01,A-d82ef9,active,Basic,494,true
2023-10-01,A-d922bf,active,Enterprise,5970,true
2023-11-01,A-d922bf,active,Enterprise,6368,false
2023-12-01,A-d922bf,active,Enterprise,6368,false
2024-01-01,A-d922bf,active,Enterprise,6368,true
2024-02-01,A-d922bf,active,Basic,6368,true
2024-03-01,A-d922bf,active,Basic,6368,true
2024-04-01,A-d922bf,active,Basic,6368,true
2024-05-01,A-d922bf,active,Basic,6368,true
2024-06-01,A-d922bf,active,Basic,6368,true
2024-07-01,A-d922bf,active,Basic,6368,true
2024-08-01,A-d922bf,trial,Enterprise,0,false
2024-09-01,A-d922bf,active,Enterprise,2985,true
2024-10-01,A-d922bf,active,Enterprise,2985,true
2024-11-01,A-d922bf,active,Enterprise,2985,false
2024-12-01,A-d922bf,active,Enterprise,1791,true
2024-11-01,A-db5e9e,active,Basic,798,false
2024-12-01,A-db5e9e,active,Pro,588,true
2024-01-01,A-dbc825,active,Enterprise,3781,true
2024-02-01,A-dbc825,active,Enterprise,3781,true
2024-03-01,A-dbc825,active,Pro,931,true
2024-04-01,A-dbc825,active,Pro,931,true
2024-05-01,A-dbc825,active,Basic,361,true
2024-06-01,A-dbc825,active,Basic,1615,false
2024-07-01,A-dbc825,active,Enterprise,8955,true
2024-08-01,A-dbc825,active,Enterprise,8955,true
2024-09-01,A-dbc825,active,Enterprise,8955,true
2024-10-01,A-dbc825,active,Enterprise,10945,true
2024-11-01,A-dbc825,active,Basic,361,true
2024-12-01,A-dbc825,active,Basic,361,true
2023-10-01,A-dcc2f0,active,Basic,285,false
2023-11-01,A-dcc2f0,active,Enterprise,2985,true
2023-12-01,A-dcc2f0,active,Basic,475,true
2024-01-01,A-dcc2f0,active,Enterprise,2985,true
2024-02-01,A-dcc2f0,active,Enterprise,2985,true
2024-03-01,A-dcc2f0,active,Pro,1078,true
2024-04-01,A-dcc2f0,active,Pro,1078,true
2024-05-01,A-dcc2f0,active,Pro,1078,true
2024-06-01,A-dcc2f0,active,Pro,1078,true
2024-07-01,A-dcc2f0,active,Pro,1078,true
2024-08-01,A-dcc2f0,active,Pro,1078,true
2024-09-01,A-dcc2f0,active,Pro,735,true
2024-10-01,A-dcc2f0,active,Enterprise,2985,true
2024-11-01,A-dcc2f0,active,Basic,608,true
2024-12-01,A-dcc2f0,active,Basic,608,true
2023-12-01,A-dcc3f1,active,Basic,399,false
2024-01-01,A-dcc3f1,active,Pro,2499,true
2024-02-01,A-dcc3f1,active,Pro,2499,false
2024-03-01,A-dcc3f1,active,Enterprise,2499,true
2024-04-01,A-dcc3f1,active,Enterprise,2499,true
2024-05-01,A-dcc3f1,active,Basic,494,true
2024-06-01,A-dcc3f1,active,Basic,494,true
2024-07-01,A-dcc3f1,active,Basic,494,true
2024-08-01,A-dcc3f1,active,Enterprise,4378,true
2024-09-01,A-dcc3f1,active,Enterprise,4378,true
2024-10-01,A-dcc3f1,active,Enterprise,4179,true
2024-11-01,A-dcc3f1,active,Basic,399,true
2024-12-01,A-dcc3f1,active,Basic,399,true
2024-11-01,A-de24d5,active,Enterprise,1393,true
2024-12-01,A-de24d5,active,Pro,245,false
2023-04-01,A-de58ca,active,Pro,735,false
2023-05-01,A-de58ca,active,Enterprise,735,true
2023-06-01,A-de58ca,active,Enterprise,735,true
2023-07-01,A-de58ca,active,Pro,285,true
2023-08-01,A-de58ca,active,Pro,285,true
2023-09-01,A-de58ca,active,Pro,735,true
2023-10-01,A-de58ca,active,Enterprise,12338,true
2023-11-01,A-de58ca,active,Enterprise,12338,true
2023-12-01,A-de58ca,active,Basic,893,true
2024-01-01,A-de58ca,active,Pro,735,true
2024-02-01,A-de58ca,active,Pro,735,true
2024-03-01,A-de58ca,active,Pro,735,true
2024-04-01,A-de58ca,active,Pro,735,true
2024-05-01,A-de58ca,active,Pro,735,true
2024-06-01,A-de58ca,active,Pro,735,true
2024-07-01,A-de58ca,active,Pro,735,true
2024-08-01,A-de58ca,active,Basic,285,true
2024-09-01,A-de58ca,active,Enterprise,7164,true
2024-10-01,A-de58ca,active,Enterprise,7164,true
2024-11-01,A-de58ca,active,Enterprise,7164,true
2024-12-01,A-de58ca,active,Enterprise,7164,true
2023-10-01,A-dec005,trial,Basic,0,true
2023-11-01,A-dec005,trial,Basic,0,true
2023-12-01,A-dec005,active,Enterprise,6169,true
2024-01-01,A-dec005,active,Enterprise,6169,true
2024-02-01,A-dec005,active,Enterprise,6169,true
2024-03-01,A-dec005,active,Pro,4179,true
2024-04-01,A-dec005,active,Pro,4179,true
2024-05-01,A-dec005,active,Pro,4179,true
2024-06-01,A-dec005,active,Pro,4179,true
2024-07-01,A-dec005,active,Pro,4179,true
2024-08-01,A-dec005,active,Enterprise,4179,true
2024-09-01,A-dec005,active,Basic,399,true
2024-10-01,A-dec005,active,Basic,399,true
2024-11-01,A-dec005,active,Enterprise,10746,true
2024-12-01,A-dec005,churned,Enterprise,10746,true
2023-08-01,A-df10db,active,Basic,266,false
2023-09-01,A-df10db,active,Basic,38,true
2023-10-01,A-df10db,active,Basic,133,true
2023-11-01,A-df10db,active,Basic,133,true
2023-12-01,A-df10db,active,Pro,343,true
2024-01-01,A-df10db,active,Pro,343,true
2024-02-01,A-df10db,active,Pro,343,true
2024-03-01,A-df10db,active,Pro,343,true
2024-04-01,A-df10db,active,Pro,343,false
2024-05-01,A-df10db,active,Enterprise,6567,true
2024-06-01,A-df10db,active,Basic,57,true
2024-07-01,A-df10db,active,Basic,57,true
2024-08-01,A-df10db,active,Basic,57,true
2024-09-01,A-df10db,active,Basic,266,true
2024-10-01,A-df10db,active,Enterprise,2388,true
2024-11-01,A-df10db,active,Enterprise,2388,true
2024-12-01,A-df10db,active,Enterprise,2388,true
2024-03-01,A-df1e44,trial,Enterprise,0,false
